0,1,2,3,4,5,6,7,8,9
0.008578765,0.002637483,0.0007889057,0.0008589129,0.0054761576,0.0068769692,0.012927887,0.010111596,0.008294703,0.0007746205
0.0014012906,-0.0009001618,0.0,0.0012469508,0.0037726623,0.0,0.00507808,0.0056034247,0.017825551,0.0037526716
0.006114141,-0.0014127209,0.0,0.0014803086,0.0061297202,0.01260004,0.011811323,0.0048602032,0.011917253,0.013226175
0.0020730116,-0.00018493873,4.7453923e-05,0.0015548295,-0.0010267865,0.0020174382,0.001356757,-0.0005038831,-0.005122104,-0.010533938
-0.0060290666,-0.011988368,-0.00049790676,0.00026931317,-0.001647075,-0.012131728,-0.01950958,-0.004227703,-7.610189e-05,-0.03824826
0.0010003055,-0.0026482472,-0.00033761194,0.00090075,-0.0013039055,0.0064478368,0.00209394,0.0037467284,0.00041555494,-0.0023669542
0.0027603891,-0.0011700796,0.00021046876,0.0008977463,-0.0026182325,0.004428189,0.0031791267,0.00093313836,0.0018641251,0.003399463
0.0112104025,0.002393098,0.00043631234,0.00047948337,0.0018235672,0.015540924,0.027412646,0.008456956,0.009310524,0.008376991
-0.00048089444,0.0029320666,0.00055199483,0.001753761,0.0034158113,-0.0035626423,-0.014537612,0.0039641922,0.0067741163,-0.0019351123
-0.003765056,-0.00060526415,4.2582156e-05,0.000673013,0.0021630118,-0.010601635,-0.020094331,0.001682485,0.0053974907,-0.004602442
0.008313563,-0.0012741123,8.928818e-05,0.00103926,0.00014817089,0.00887147,0.0031510752,-0.0033126515,-0.014037563,-0.0010940982
-0.0031828207,0.0026724644,0.00039197895,0.0010327399,0.0012942065,-0.01259142,-0.014629886,-0.0051833373,0.0009008756,-0.033011183
0.007894681,0.00034794983,0.0,0.00048349233,7.364454e-05,0.005657708,0.0046302006,-0.00086891674,-0.0046313643,0.0018746107
0.0050118654,0.0009459495,0.00037025093,0.0002098246,-0.00037253147,0.0054624267,0.0014525258,0.013994565,0.009829847,0.008375076
0.009890264,0.005216313,0.00059537205,0.00035880148,0.0018533932,0.018671911,0.021191813,-0.0061062593,-0.0040068747,0.010203788
0.0030412872,0.001174481,0.00019847855,0.0014182981,0.00021223856,0.004567009,0.00701756,0.0006704295,-0.0032458378,0.0069092885
0.010730799,0.0012649618,0.000422808,0.0017111802,0.0016518371,0.010140207,0.00859133,0.0021324882,0.008078687,-0.0004114043
0.012482825,0.0008068354,0.00037526735,0.0012333984,0.0016192879,0.012612928,0.022584997,0.01636571,0.014523579,0.0
-0.0007778861,0.0028776461,0.00010441181,0.000643919,0.0035847144,-0.0010653416,-0.0036022654,0.011275696,0.016656222,0.0014365138
-0.006500303,0.0070150215,0.000599393,0.0016594173,0.0018338377,-0.008767691,-0.018349925,-0.0010100761,-0.0034429503,-0.0022467703
-0.0022210407,0.0008086183,0.00010448095,0.00077418215,0.0036342652,-0.0087204715,-0.016270263,-0.0060978383,-0.008989435,-0.006977507
0.000155605,0.00073033303,0.0,0.0,0.0,-0.0013920836,0.00065706763,-0.0062329946,0.00044156867,-0.005608283
0.019962626,-0.005451696,-0.00050999783,0.0016348193,-0.0026425873,0.020736579,0.021859465,0.0118845245,0.0076393527,0.02595698
-0.0019759957,0.0011926832,-7.946527e-05,0.0008496023,0.001245698,-0.00205266,-0.003753886,-0.0015372608,-0.0069538523,-0.0033963535
0.009527298,0.0,8.259021e-05,0.0013913859,0.0066098403,0.014179746,0.019151974,0.008324755,0.013467926,0.011735318
0.015358857,0.0045216717,0.00096077466,0.002637107,0.007934128,0.028610246,0.036864873,0.010605705,0.015652996,0.048334148
0.0017999609,0.001506106,0.00025389553,0.0026937143,0.004022898,0.008904039,0.016063785,0.008948798,0.012959236,0.021271672
0.0016881857,-0.001970456,-1.2672612e-05,0.0007516229,-0.0013137006,0.0024229286,0.012735407,0.0010020132,0.00026370792,0.012291632
0.0030257548,-0.0006627523,-7.8032586e-05,0.0008491942,-0.0018944263,0.0047352766,0.011663944,0.0060923365,0.0004981359,-0.0055929506
-0.0035169523,0.00948724,0.001043889,0.00023700162,0.0011972351,-0.004995213,-0.015194103,-0.0030765713,-0.0025954428,-0.022591794
-0.013242092,0.004410531,0.000536457,0.00036193395,0.0003585258,-0.018910138,-0.022331696,-0.008213172,-0.0033507082,-0.1954876
0.0035873437,-0.0017702037,-9.405949e-05,0.00077215803,6.5615764e-05,-0.00046848733,0.0010376849,-0.0006021102,-0.0028040796,-0.0010811591
0.0,-0.0014851637,-0.0003134365,0.0,0.0018983878,-0.0024544336,-0.0039681015,-0.0014862231,0.0008973016,-0.0019330891
0.019348798,-0.0011506627,0.0,0.00019274378,-0.0009495438,0.021499136,0.030997299,0.0078410115,0.0021690745,0.0013628904
0.006415936,0.000484895,0.0001954605,7.367692e-05,-0.0009805744,0.0,-0.00040186217,-0.0003639077,0.0048133223,0.005085451
0.00053112727,0.000546724,7.673923e-05,0.0010395518,-0.0018625989,-0.002549308,-0.008814058,0.007947217,0.0042648176,-0.017619744
-0.021613823,-0.0033008452,0.0,0.0008847064,-0.0024609207,-0.022647444,-0.04302754,-0.0020877821,0.0016318118,-0.027563944
0.0018317204,-0.0020709883,-0.00016377504,-0.0016969566,-0.005180067,0.0010434267,0.0042969612,-0.011890935,-0.0111787,-0.0018382343
0.011692452,0.0019668294,0.00018066734,0.0013361595,0.002052234,0.012586237,0.021819223,0.0026007155,0.0033539224,0.009068818
0.009454331,0.0003681604,0.0,0.0006655114,0.0010845627,0.013017522,0.008751891,0.013230796,0.020582004,0.029875634
0.0050968863,-0.0017390494,-1.424295e-05,0.00013838305,-0.0009266162,0.004247173,0.008569713,0.003642664,0.0069897654,0.008044342
0.001944321,-0.00094729697,-1.0819212e-05,0.00084289344,0.0,0.0037602885,0.0032866562,-0.0019093903,0.007347702,-0.0033439922
0.0022888428,-0.0016593693,0.0,0.0006355806,-0.00025218044,0.0028419257,0.0035462826,0.00041389497,0.0017675997,0.0023456027
0.0063780695,0.004415962,0.000747428,0.0018362027,0.00085184973,0.0077582668,0.0158088,0.009378851,0.005521104,0.012815398
0.011768766,0.0031809516,0.00070515083,0.0027621782,0.004015969,0.017753862,0.033847395,0.005947218,0.019579675,0.022327999
-0.02587898,0.0013572326,0.00025568504,0.0009990217,0.00091590907,-0.02520719,-0.029804446,-0.0047430415,-0.008767213,-0.024389207
-0.004236747,-0.0021707064,-0.0003493789,0.0025854297,-0.0058733583,-0.0061709112,-0.02517769,-0.012461933,-0.010811956,-0.013381808
-0.012038873,-0.0017600015,-0.00020248727,0.00039512385,-0.0022503773,-0.0071616103,-0.015240696,0.0014567042,0.005017178,-0.010541534
0.0107772555,0.0033449458,0.00065570493,0.0,0.0006475781,0.016467992,0.010656443,0.0019159837,0.024520071,0.012888638
0.013712876,-0.00043162788,0.0,0.0014150838,0.005333311,0.025984893,0.027936377,0.004033191,0.013659547,0.0156041775
0.0038103908,0.0009115441,4.6221827e-05,0.0025048354,0.0058723874,0.005970632,0.0023308338,0.006421824,0.021380564,0.00018438479
0.005483077,0.0008818286,0.00021430757,0.0010397235,0.0008478965,0.007325054,0.011377355,0.010432361,0.007784569,-0.00043111437
0.0022949937,0.011337735,0.00075219484,0.0017282659,0.0048096874,0.004172716,-0.004160697,0.004045013,0.010494935,0.008890086
0.0067670974,0.0039657224,0.0005741055,0.0038124213,0.0015888774,0.011863947,0.013504863,0.007825812,0.0087036975,0.0064700088
0.031385135,-0.0026788649,0.0,0.0011107974,0.0025612998,0.026131423,0.03315001,0.002844371,0.007930933,0.012874539
-0.046300277,-0.0024107639,-0.0001636395,0.00054406095,-0.000658038,-0.057846297,-0.12975447,-0.0025764545,-0.010903929,-0.02432958
0.016656231,-0.0020234135,-5.0365066e-05,0.00021775038,0.0007202198,0.017006274,0.01865651,0.0016207552,0.010609411,0.0138003295
0.0022529385,0.00042535923,8.4940366e-05,0.00028900654,0.00436721,0.0006817324,0.0,0.0005102013,0.0038349535,0.009525265
-0.0072297705,0.0033674561,0.00036565826,0.002661815,0.0016003036,-0.007844894,-0.0044240695,0.008328228,0.015722344,-0.0038048262
0.009104965,0.0027958911,0.0004555683,0.0010662274,0.0014093275,0.00612451,0.014370727,-0.015286931,-0.020772563,0.020278564
0.011863219,0.0015621228,0.00013071617,0.006090835,0.0045220926,0.0154735595,0.010953492,0.017108807,0.014788955,0.0116103
-0.01141271,0.0019614985,0.00052034727,0.0013039385,0.001847591,-0.01692117,-0.01692968,-0.002091439,0.0016514458,-0.009373253
0.014118601,-0.000825424,-0.00019319885,0.0008598791,0.0016603215,0.010713519,0.023532456,0.0050485944,0.0073550763,0.008828097
-0.0006501735,-0.0064481753,-0.00025578504,0.00080258807,0.0013047603,0.001708514,0.0031184498,0.003378306,0.0018219581,-0.0013467009
-0.009123359,-0.00062196056,0.0,0.0011803455,-0.001458455,-0.009172367,-0.012672749,-0.0012890899,0.003087633,-0.013847715
0.01841803,0.00277395,0.00027641354,0.00087760465,-0.0006267896,0.026156593,0.025531527,-0.00077926647,0.0016548063,0.016790614
-0.024614336,0.0019292883,0.00038211496,0.0014790333,-0.0003668624,-0.016453333,-0.02542274,-0.0123091,-0.04093363,-0.016224235
0.025688924,-0.0029283671,-0.00016960056,0.0003107352,-0.00013194661,0.034579493,0.042751048,-0.0003303478,0.008533788,0.015607234
-0.0007449512,0.004627273,0.0004888205,0.00092711346,0.0016383901,0.00063815445,-0.0060766214,0.010865567,0.01272227,0.0073929327
0.013473697,0.00034504052,-5.3388954e-05,0.0008758382,0.0020103282,0.011211143,0.006788019,0.008306742,0.021904523,-0.0032677897
0.005855961,0.0020927677,0.00054753374,-0.00082133117,0.0009835104,0.0062709292,0.012817826,0.003824209,0.00052814727,0.013075318
0.00023900178,0.002312926,0.0,0.00024920222,0.0011891406,0.0034235492,0.0028389585,0.0068591563,0.005685281,0.0
-0.009103797,0.006757195,0.0011306792,0.0011583325,0.0037447566,-0.009326805,-0.0076546636,0.0044558826,0.008492979,-0.008187284
0.0047026314,-0.0023696795,5.5261564e-05,0.001114081,0.00059217017,0.0024535954,0.012628782,0.0018584577,-0.005790206,-0.0034224542
0.016561614,-0.0009000116,5.2049392e-05,0.00051507406,0.002413243,0.022684583,0.014107195,0.013198797,0.027827086,0.008482814
-0.001857014,0.0041188635,0.00048448978,0.0006508082,0.0021407702,-0.0013693693,-0.0005507932,0.005063596,0.012370623,0.0033897955
-0.0067302226,-8.655529e-05,0.00018506135,0.0003139408,0.0011122939,-0.008285056,-0.012909874,-0.0002706568,0.0014320342,0.0024670796
0.024229806,0.004542338,0.00036158608,0.0014231937,0.002922593,0.016568856,0.021157349,0.008446762,0.012606884,0.0074537015
-0.040873595,0.0041393247,0.0011121369,0.0037903949,-2.1784522e-06,-0.025104582,-0.027201151,-0.0027496046,-0.0014080636,-0.0030842558
0.0004650911,-0.0013671349,0.00010790151,0.0,0.0012277988,-0.0026448667,-0.0039141537,-0.003648535,0.000987555,-0.0029014852
0.00068482506,0.0004162792,-9.340556e-05,-0.0003465584,-0.0011577659,-0.0016084258,-0.0023496053,-0.008944826,-0.00812238,-0.0029749477
-0.0010622215,0.0013641091,3.1881988e-05,0.00021488905,0.0013950437,-0.002317597,-0.006469748,0.0034320878,0.0006948572,0.0017884676
0.004299082,0.0039945384,0.00069219526,0.00088915875,0.0034988408,0.004091374,-0.00060793577,0.009273959,0.013589778,0.008400237
0.0039670495,0.004724663,0.00086415163,0.0021194492,0.0029603129,0.0033389167,0.0044830283,0.0051395767,0.013634633,0.009097701
0.011732137,0.0013813338,0.00018256698,0.0011497521,0.0014332396,0.006899719,0.0048685083,0.0037656971,0.00784737,0.0036250006
0.008569817,0.0022851329,0.0006251622,0.0024924998,0.002547276,0.010380173,0.0065086926,0.0021687387,0.0013630487,0.0055419267
0.024024518,0.0017425546,9.097488e-05,0.0012795181,0.003993557,0.02780011,0.0238774,0.0064042397,0.007526791,0.0039451653
0.022236569,0.0013672304,0.00020415885,0.0015633308,0.0038240512,0.0239425,0.021065904,0.007743955,0.007784904,0.019531226
-0.00071440096,-0.0006903748,-0.00021241688,0.00060250517,0.0041760253,0.00089042436,-0.0015730785,-0.001465646,-0.0070600165,-0.003936394
0.0027076441,0.0013593305,0.0002924281,0.0005009884,0.004138086,0.0033469363,0.0007775015,-0.002353495,-0.0008963134,0.0061869356
-0.015463435,0.00188347,0.00010990485,0.00083269406,0.0029217538,-0.01729147,-0.023698643,0.0004219252,0.00469783,-0.015468626
0.0150352325,0.00083708443,5.425917e-05,0.001290343,0.0033634426,0.009583718,0.015224649,0.010064661,0.014572917,0.00403522
0.0020455942,-0.002982758,0.0,0.0011040709,0.0023062741,0.0025462077,0.00029021126,0.003321398,0.0095587745,-0.011654067
0.0014406666,0.0025603091,0.00071787206,0.0009776687,0.0021412729,0.0011129945,-0.002686236,0.009292483,0.009128553,-0.00058810605
0.0068093915,0.0048623946,0.00049163593,0.0018811732,0.0013025682,0.010779452,0.008541442,0.003377729,0.0075758137,0.0019945595
0.014220932,0.00116188,0.00027154593,0.0023247597,0.0020856399,0.0065578097,0.014616084,0.0019152856,0.0056496137,0.006738841
-0.04374815,0.0051508355,0.0007528551,0.0012937171,-0.00036236166,-0.029215533,-0.02785181,0.0014522515,0.00042313893,-0.010817209
0.038766738,0.0047145365,0.00075417827,0.002024973,0.0030038073,0.028932333,0.025616469,0.0042695594,0.012040564,0.01222834
0.0006800452,-0.004569145,-0.00021292841,0.0014025635,0.0027119783,0.00041491236,0.00027000855,0.0042714416,0.0017016643,0.0022656992
0.010891523,0.0037071805,0.0009367946,0.0021398545,0.0007028947,0.009465103,0.016291745,-0.0005032368,-0.0018787964,0.007873894
0.010219496,0.0037069214,0.0009401178,0.0022914603,0.0021478029,0.011088569,0.017562695,0.01022729,0.022320611,0.007195272
0.008030575,-0.0077945525,-0.0010181816,0.0020935263,0.00059216365,0.0070584356,0.010266028,0.011552546,0.016202928,0.008517107
-0.009584947,0.0046102884,0.0010325782,0.0023229278,-0.00067096076,-0.0056244493,-0.0074880635,-0.0068919836,-0.004868003,-0.0011350586
-0.0018673259,0.0036699167,0.0006167099,0.000995873,-0.00025989904,-0.0038562438,-0.0037254768,-0.0069114827,-0.0053447774,-0.0017816907
0.0018391982,-0.0069224117,-0.00029860003,0.0,0.002148169,0.0071493303,0.0029723397,0.010020569,0.015129576,0.0009871615
0.011975114,-0.0030642613,-4.958544e-05,0.00062242866,0.0,0.014227583,0.023018852,0.0027677456,0.011055151,0.009684533
-0.00285331,0.00024291108,0.0,0.0005225004,-0.0016057682,-0.0029252598,-0.008174786,-0.0038668697,-0.006877054,-0.012949332
0.0071941465,0.0012353043,0.0005440143,-0.0019457185,-0.0019868966,0.013111095,0.007004455,-0.0016311945,0.0023928871,0.009037984
0.00074632047,0.0036421241,0.0020497965,0.0012897765,0.0014488148,0.003327402,-0.0016547163,0.0034607016,0.0065618,-0.0071207234
0.021750465,-0.001238091,1.7917484e-05,0.00073747954,0.0039604516,0.034874614,0.010997014,0.0040767454,0.005086339,0.032512564
-0.023029814,0.0035260727,0.0009724971,0.0007242236,0.0034158223,-0.05504512,-0.01573689,0.0008889937,-0.00038437787,-0.022986284
0.010256195,-0.0012350959,-5.7113295e-05,0.0039648977,0.0020306406,0.025363859,0.007351416,0.013911402,0.008528428,0.010862473
0.0048646224,-0.0028958898,0.0,-0.00058965443,0.0049074297,0.0071671056,6.087576e-05,-0.002906091,-0.00023818795,0.014144851
0.043466054,-0.00097122364,6.664098e-05,0.0017481474,0.0002676543,0.094124846,0.028088266,0.0073413956,0.005934028,0.01539884
-0.010480625,0.005444228,0.0014277422,0.004861454,0.0008441921,-0.01667013,-0.02085215,-0.0013993866,0.0047665667,-0.03377578
0.059628833,-0.001263793,-0.00016205614,0.0043341285,0.0048354412,0.09905189,0.030400308,0.013527896,0.0049723177,0.15935226
-0.021320306,0.00027570815,7.79278e-05,0.0019163863,0.0014740468,-0.0028226068,-0.0050903177,0.0061126268,0.0075334045,-0.012628262
0.04616402,-0.0013539445,-9.2876864e-05,0.00024491435,0.0030169482,0.08887562,0.026168674,0.0035286199,0.0058978964,0.039071247
0.0036156706,-0.0019120292,-0.00031676682,0.00018234878,0.003738784,0.01093082,0.007424956,0.003036125,0.0015107804,0.0062354603
-0.014365791,0.002032978,0.00091108005,0.00086207007,0.00039250113,-0.026680015,-0.0053295693,0.0014920385,0.0014044539,-0.012798829
0.0050731157,0.0014992703,0.00069634133,0.0026627579,0.0011289609,0.00037767005,0.0010744457,-0.00095263077,0.0027100127,0.0063331546
-0.003944702,0.0010127309,0.0007547448,0.005682483,0.0032564565,-0.009410781,-0.013537388,0.0004472025,-0.0019341273,-0.005695438
-0.004313298,0.0004466443,-0.00013874039,0.006998192,0.00050466636,-0.011935582,0.0019544207,-0.000526718,-0.0011845917,-0.018938385
0.0,-0.00093875517,4.006337e-05,0.0023726178,0.0,0.004098338,0.0,-0.0048120255,0.00015818051,-0.0017447383
0.0013611069,-7.885367e-05,9.820565e-05,0.00093531783,0.0032279503,-6.122918e-05,1.3857277e-05,0.009652256,0.011383772,-0.0055169067
0.022398664,-0.0017935147,-0.00044735923,0.0017090748,0.004351909,0.04440666,0.020768054,0.001554682,0.009423868,0.012817657
-0.035268243,0.0006458947,0.00028968666,0.0031936236,0.0049301786,-0.047484305,-0.019241357,0.003570463,0.005071918,-0.016974518
0.034434687,0.00042715218,0.00043301977,0.0033778797,0.0020481753,0.05658074,0.024783244,0.002135832,0.0067381365,0.11187933
0.0026989563,-0.0006906417,-0.00026851462,0.0029889054,0.0034208826,0.021754438,0.0050769467,0.0064840075,0.0068409396,0.005942396
0.008172675,0.00014034711,0.0,0.005345819,0.005784232,0.011065728,0.008042846,0.0069394256,0.00845325,0.012632997
0.016054913,0.0004183593,0.00021351219,0.003308526,0.0,0.013932584,0.013274942,0.007998457,0.007525198,0.0063418727
0.0098016085,-0.0018076142,-0.00010368169,0.0017402788,0.0017330757,0.022507366,0.005966678,0.010558869,0.0060401843,0.005267281
0.004436212,0.0032896968,0.0012479281,0.00077718653,0.006571411,0.00088713766,-0.0013593058,0.011154872,0.011457481,0.013344789
-0.00074664666,0.0036464299,0.0015714166,0.0018144193,0.0010825035,-0.004114636,0.00029035629,-0.004300408,0.0029024372,-0.006284654
-0.0024571603,0.0013178559,0.00046304413,0.0012051024,0.0016113163,-0.003951289,0.0,-0.0017713374,0.0033195366,0.0013342238
-0.00664724,0.00238234,0.0004079927,0.0021975986,0.0022444318,-0.0036602602,-0.0058649727,0.007112355,0.002369151,-0.010160769
-0.060980774,0.0021957972,0.0019879318,0.00080562127,0.0011079983,-0.07215803,-0.02425269,-0.008877964,-0.009254752,-0.023923261
0.010241661,0.00016709915,6.766641e-05,0.0006524315,-1.4756493e-05,0.024262512,0.02098023,-0.003858544,-0.0007639671,0.015879914
0.0031898352,0.0012173789,0.0004957304,-0.0009989677,-0.0009234577,0.0016385315,0.0062539442,0.00073216,0.00940522,0.00039849922
0.022098185,-0.002099437,-0.0010834072,-0.0014840293,0.00029189515,0.06350155,0.031063812,0.021407105,0.01953182,0.012370571
0.00407741,-0.00033374358,-0.00038637128,-0.0018727658,-8.2870014e-05,-0.00090450194,-0.0025277818,0.0031151013,0.0062463293,0.008497749
-0.023302063,0.0018121722,0.00054486695,-0.0004722116,0.002002012,-0.030044954,-0.011759711,-0.0054062265,0.0011327679,-0.010010235
0.017340617,-0.00037416015,-0.00023627741,0.00015588544,0.0006493556,0.044150956,0.011048319,0.007182358,0.005397583,0.05267625
-0.0034809292,-0.0006313356,-4.650413e-05,-0.0012272324,-0.0019457013,-0.012788151,-0.0058855023,-0.0024876532,-0.0072114207,-0.0053721364
-0.007500022,0.00056939037,0.00038705306,-0.00093770487,0.0017478595,-0.005807375,-0.0078150425,-0.004511293,-0.0038970467,-0.012723175
0.0024593286,0.00018777569,-0.00021807774,-0.0001396829,0.0023257318,0.008484718,0.0031545737,-0.007989565,-0.0009088126,-1.9002722e-05
0.010872349,0.00045542393,-3.772291e-05,-0.0004854361,0.002148395,0.0251758,0.006236964,-0.0065754554,-0.002309852,0.0038626513
-0.029609565,0.00011357568,0.00032530617,0.00027135428,0.0014082885,-0.057946797,-0.023898121,0.008552742,0.0054639173,-0.06455819
0.004843796,0.00290209,0.0016490952,0.0012256943,0.0027001104,0.0026400646,0.0009572085,0.0014379836,-0.0022811117,-0.0011300282
0.013697704,0.0010475754,0.00021526053,0.0026929206,0.0024319845,0.020033883,0.016733179,0.009194893,0.0088920705,0.032684352
0.009007611,0.0017400137,0.00044146835,0.0004907652,0.002047415,0.026487025,0.017937794,0.0075792894,0.015755499,0.0018781939
0.0036530066,0.0005439291,0.00017133956,0.00062895514,0.0010504186,0.011048453,0.0063322526,0.009792041,0.0067917607,0.0
-0.012738739,0.0011710823,0.0007983216,0.000524322,0.001594544,-0.03736506,-0.017041735,-0.0039048512,0.0032266935,-0.00750513
-0.0008977856,0.000553702,0.0003916878,0.002148533,0.0013363409,0.00029023757,0.0014852143,0.004921874,0.006731417,-0.0025807119
0.0027259008,0.0009765525,0.0002147731,0.004876978,0.0024206783,0.0074869865,0.0052608843,0.0057744705,0.010752282,0.014243178
0.024334397,-0.0021414002,-0.0004256746,0.003446115,-0.0016268671,0.053365435,0.023770671,0.002680602,0.009550961,0.035400715
-0.0025706005,0.001812225,0.0006469428,0.0030815646,0.003445086,0.0019299272,0.0,-0.0016657923,0.008842183,-0.0065831086
-0.0032902777,0.0020002306,0.0033131584,0.0018206752,0.00065486826,-0.0073998934,-0.0055486923,-0.005663936,0.0019963954,-0.015674934
0.0,0.0005691848,0.00040807258,0.0032628663,0.0038801688,0.006058821,0.0040312214,0.0020335326,0.0006763621,0.007949541
0.010509573,0.0013978023,0.0009308818,0.006454365,0.002423645,0.01980291,0.0122889755,-0.0057408805,0.0047980887,0.0022504665
0.002290342,-0.0009784852,0.0,0.0021988046,0.00074656034,0.008969361,0.006912402,0.014503556,0.006732882,0.0044603986
0.030307269,-5.213726e-05,-1.6583415e-05,0.0035678202,0.0041511124,0.1017044,0.04512138,0.018901832,0.017668465,0.09130025
-0.0011323439,-0.001352698,-0.0013845082,0.0012382212,0.00060530385,-0.0100561995,-0.003723792,-0.012268419,0.00071372505,-0.006315429
0.009075114,-0.0015904581,-0.0010372591,0.0013305604,0.0015321197,0.015101616,0.010829216,0.0041118553,0.010646399,0.0047337343
-0.0073416666,0.003952648,0.0020472403,0.002145275,0.005407005,-0.030195188,-0.018990465,0.0029799684,0.004220905,-0.014177251
-0.018696269,0.0016030439,0.002322518,0.0003783281,0.0027106816,-0.08198087,-0.023578886,-0.014733716,-0.008554103,-0.044587232
0.023930253,-0.0015629187,-0.00021999283,-0.0024078107,0.0008120722,0.05062639,0.022015095,-0.005146542,0.0008436948,0.0046172654
0.0009922682,0.00091558445,0.000997647,0.0,0.0020274944,0.00193693,0.0051415674,0.014974773,0.008355323,0.0018115855
-0.025366696,0.0019418905,0.0007834645,7.773483e-05,0.003551579,-0.07641584,-0.030613525,0.0046337983,0.004698742,-0.14944711
-0.020565761,0.0028737069,0.0011345011,0.0023592848,0.0023208766,-0.04950321,-0.023064874,-0.01724044,-0.0065331706,-0.023592249
0.0,0.0010635699,0.0004181779,-0.001695515,0.0015906731,0.011491881,0.0042575663,-0.0015005616,0.0058993106,0.008911772
0.014902942,-0.0009043657,-0.00055069814,0.0029644708,0.004767178,0.035329226,0.018888328,0.018895417,0.01277948,0.00527231
0.0049990052,0.0031920325,0.0013822801,0.00073577126,0.00089759944,0.0009281885,-0.0031454074,0.0049035097,0.0046182843,0.0029802672
0.0,0.0014123634,0.00083715975,0.0007185514,0.0017290487,-0.00056836655,-0.0026238386,0.004239275,0.0048328806,0.013054809
0.016498124,-0.00012500734,0.0,0.012937646,0.004088643,0.024683887,0.010642708,0.016945215,0.015598324,0.0075891274
1.4866203e-05,0.00077990117,0.00064583827,-0.0031268199,-0.0025746133,-0.002507943,-0.0041225334,-0.019519774,-0.018262245,-0.0016639129
0.0033209934,0.0026286922,0.00083139964,0.0018908958,0.0012080137,0.0049729375,0.010983016,0.011193624,0.0056171524,0.014769609
-0.01630305,0.00013047892,0.00012029978,-0.002541155,0.0,-0.017716888,-0.0034081365,-0.017214084,-0.009306146,-0.0035648707
0.014185753,0.0008752503,0.00022897731,0.009498283,0.0008482484,0.03837295,0.018878894,0.02341582,0.014194996,0.012670086
0.012895937,-8.414126e-05,-6.2416475e-06,0.0017092238,0.00090791384,0.015264085,0.010921576,0.0050385064,0.013147851,0.007492361
0.0075912047,-0.002096075,-0.00026559763,0.0015598465,0.00013774406,0.0152357435,0.002199101,0.001067648,0.007644375,0.0016190348
0.004971114,0.0016155811,0.00056585675,0.0030772043,0.002465863,0.0018322666,0.0057669403,0.0031234536,0.006224662,0.0059256665
-0.0029518488,-0.00037628796,9.901215e-06,-0.0009324499,0.0016183631,-0.010194115,0.0011662325,0.0014488403,0.0047987467,0.0009649951
